tmdb_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49
9729,0.013730,-0.127339,-0.035700,0.000408,-0.175917,0.007886,-0.091561,0.108565,0.158111,0.022064,-0.081866,-0.066716,0.055652,-0.061559,0.064214,-0.028228,-0.053888,0.032721,-0.045370,0.002593,-0.002362,0.002580,0.029645,-0.001724,0.078321,-0.211570,0.056190,-0.142886,-0.067687,-0.018839,-0.168660,0.118660,-0.165660,-0.042476,0.015956,0.344064,-0.025014,0.085415,-0.015646,-0.202044,0.001551,0.224594,-0.018936,0.012524,0.002461,-0.395840,0.185469,-0.370926,0.051306,0.417956
9903,0.042365,-0.122638,-0.033915,-0.013574,-0.189461,-0.047343,-0.023352,0.114637,0.162580,0.010012,-0.088408,-0.083897,0.017000,-0.001941,0.016617,-0.033401,-0.087329,0.015295,-0.068520,0.048993,-0.050320,0.048752,-0.019857,-0.021494,0.040734,-0.191360,0.017992,-0.141887,-0.082026,-0.060101,-0.164819,0.110374,-0.203452,-0.071039,0.007411,0.336735,-0.052620,0.137733,0.003221,-0.107778,0.093859,0.266576,0.041173,-0.041289,0.042621,-0.410556,0.160706,-0.350516,0.043959,0.400347
58492,-0.090290,-0.085672,0.007157,0.068108,-0.105320,-0.030273,-0.074215,0.051604,0.180241,-0.041267,-0.155397,0.033235,-0.034280,0.015435,-0.056766,0.106313,0.039938,-0.035546,-0.058882,-0.026045,-0.078113,0.054580,0.049187,-0.117550,-0.008041,-0.150007,0.035627,-0.167112,0.046326,-0.235241,-0.078267,0.034588,-0.148950,-0.022401,-0.134011,0.267115,0.033003,0.062810,0.076714,0.026784,0.078402,-0.029987,-0.055605,0.008832,0.240098,-0.407832,0.223583,-0.266022,0.250376,0.440565
56601,-0.084544,-0.076951,0.044764,-0.032278,-0.107919,-0.016058,-0.004890,0.028825,0.303031,0.176014,-0.163128,-0.002336,-0.097612,-0.141359,0.049374,0.130057,-0.058065,-0.096191,-0.061348,0.081785,-0.104177,0.108128,-0.115052,-0.005366,-0.046020,-0.254795,-0.026848,-0.279417,0.020468,-0.063427,-0.028643,0.074480,-0.089935,-0.026761,-0.136410,0.286928,-0.155280,0.057345,-0.044059,-0.016734,0.013703,0.098140,0.178224,-0.145372,0.220797,-0.269796,0.277306,-0.266114,0.044005,0.289894
54054,-0.049392,-0.043324,0.018665,-0.160598,0.099397,-0.010103,0.024037,-0.085296,0.110906,0.189909,-0.047320,0.052853,-0.107238,-0.162102,0.003105,0.053145,0.061621,-0.044441,0.006447,0.151424,-0.021795,0.080047,-0.150000,0.001611,-0.169929,-0.117736,-0.046404,-0.267114,0.083058,0.006436,-0.044784,0.129832,0.225511,-0.079038,-0.093345,0.309073,0.201196,-0.153392,-0.129768,0.051346,-0.076769,-0.077828,0.141135,-0.164399,0.162915,-0.124511,0.402725,-0.092327,0.252417,0.278091
78698,-0.093562,-0.069229,-0.037878,-0.122658,-0.026296,-0.022439,0.042610,-0.040429,0.206429,0.157524,-0.100952,-0.031592,-0.095197,-0.076362,-0.020498,0.023974,0.001890,-0.069550,0.011890,0.184475,-0.112991,0.085866,-0.144194,-0.030318,-0.122040,-0.122934,-0.076726,-0.266285,0.072567,-0.029899,-0.058818,0.156447,0.059775,0.035671,-0.123499,0.402612,0.114164,-0.080018,-0.005708,-0.026084,-0.024036,-0.045497,0.126344,-0.221033,0.142219,-0.253048,0.363828,-0.171761,0.207266,0.300270
192136,-0.077828,-0.058462,-0.030596,-0.048511,-0.211524,-0.049306,-0.001947,0.074324,0.215031,-0.036692,-0.107309,-0.042567,-0.122768,0.024895,0.037471,0.013761,-0.011296,-0.085635,0.033536,0.046699,-0.097513,0.172551,-0.010357,-0.099888,0.009431,-0.242110,-0.072706,-0.127664,0.083719,-0.209900,-0.126963,0.015835,-0.096836,0.011532,-0.244986,0.228271,0.062238,0.032901,0.146165,-0.082131,0.039970,0.101292,0.156733,-0.183508,0.232648,-0.353418,0.185089,-0.178170,0.222191,0.359549
253235,-0.019423,-0.084337,0.077822,-0.164339,-0.047987,0.016514,0.055912,0.006296,0.215645,0.139244,-0.098090,-0.037436,-0.051344,-0.149443,0.069164,0.031855,-0.024274,-0.042550,-0.076794,0.095434,-0.165399,0.078598,-0.064437,-0.043084,-0.085803,-0.223996,-0.050793,-0.238584,0.110868,-0.032404,-0.070655,0.119427,0.141420,0.013224,-0.201968,0.345950,0.104817,-0.100419,0.059602,-0.053923,-0.011217,0.046999,0.256279,-0.157534,0.152320,-0.268553,0.329692,-0.152489,0.182053,0.279314
241254,-0.027180,-0.048561,0.152910,-0.030915,-0.026384,-0.099029,0.186171,0.032334,0.068191,0.112176,-0.105586,-0.009535,0.072188,-0.191138,0.122398,0.100891,0.003440,-0.048023,-0.125863,0.055207,-0.089034,0.039644,-0.017443,-0.000714,-0.026401,-0.182506,-0.031671,-0.319935,0.260770,-0.085633,0.060621,-0.041286,0.109396,-0.020281,-0.064634,0.197832,0.182805,-0.002529,-0.077684,-0.017151,-0.083102,0.050131,0.289801,0.098021,0.281306,-0.171993,0.380502,-0.112371,0.195742,0.281055
239571,0.068637,0.018995,-0.093474,-0.252235,0.065280,0.075162,0.032528,-0.129803,0.066196,0.161363,0.005939,0.068475,-0.147035,-0.218241,0.072722,0.022492,0.016156,0.000050,0.072909,0.158744,0.057257,0.079216,-0.240528,-0.005727,-0.207885,-0.130043,-0.085964,-0.174344,0.012440,-0.003580,-0.080649,0.199418,0.201487,0.022272,-0.167481,0.219606,0.186850,-0.203770,-0.003359,-0.016679,-0.096268,-0.111875,0.184164,-0.267508,0.108434,-0.108081,0.294677,-0.010576,0.258045,0.208967
222649,-0.063792,-0.050835,-0.005253,-0.026200,-0.253523,-0.067828,0.001155,0.043554,0.227963,0.027917,-0.168806,-0.064193,-0.044775,-0.053295,0.028051,0.027254,-0.078568,-0.082742,-0.030242,0.082857,-0.080006,0.098449,0.046791,-0.073370,-0.028191,-0.251247,-0.075126,-0.176266,0.114123,-0.150916,-0.071878,0.014298,-0.160029,0.041062,-0.217524,0.293593,-0.001574,0.071030,0.089851,-0.083944,0.014964,0.079657,0.082173,-0.108296,0.238804,-0.385166,0.204854,-0.235259,0.173414,0.324135
266396,-0.017706,0.037504,0.151185,-0.036781,-0.105211,-0.105995,0.153145,0.002258,0.057274,0.030679,-0.101296,0.003763,0.047890,-0.184132,0.137572,0.064691,0.028822,-0.026917,-0.092500,-0.008413,-0.098304,0.107872,0.018445,-0.049865,-0.030109,-0.206890,0.003834,-0.246264,0.271151,-0.155888,0.002175,-0.079116,0.037617,0.028316,-0.123566,0.148934,0.224418,0.028555,0.011369,-0.009816,-0.057841,0.103461,0.259871,0.135566,0.309312,-0.249721,0.281174,-0.111160,0.256595,0.324669
10317,0.028611,-0.043509,0.038485,-0.106055,-0.117957,-0.032371,0.031838,0.061651,0.233747,0.078092,-0.134817,-0.029895,-0.074353,-0.103957,0.074654,0.018045,-0.072180,-0.057087,-0.000952,0.126461,-0.057383,0.051268,-0.032665,-0.068839,-0.104165,-0.221348,-0.035422,-0.236062,0.080109,-0.092360,-0.084162,-0.010502,0.083208,0.017466,-0.207824,0.317976,0.127333,0.024885,0.070558,-0.057787,0.009199,0.023195,0.200012,-0.129881,0.250937,-0.313967,0.307294,-0.159674,0.252219,0.329133
367551,-0.051368,-0.084908,0.088635,0.022339,-0.020822,-0.164189,0.067460,0.066412,0.075383,0.205780,-0.123508,0.001531,0.097189,-0.140537,0.024887,0.196694,-0.061698,0.005758,-0.060477,0.104192,-0.070187,-0.004457,0.023762,-0.020894,-0.021545,-0.136823,0.019206,-0.317867,0.223625,-0.150507,0.086091,-0.078655,0.026591,0.076446,-0.067664,0.386052,0.148241,-0.013084,-0.096197,0.000502,-0.101396,-0.099722,0.077726,0.103151,0.232202,-0.206271,0.364704,-0.155974,0.207237,0.239331
300673,-0.021234,0.017071,0.013815,-0.088221,-0.135975,-0.071163,0.139135,0.091087,0.135477,0.125119,-0.081354,0.003760,-0.028622,-0.134232,0.117538,0.009175,-0.046388,-0.056031,-0.044908,0.080727,-0.077823,0.054954,-0.037762,-0.057058,-0.013025,-0.191518,-0.068795,-0.231562,0.210643,-0.133171,0.020592,-0.029956,-0.041667,0.095132,-0.170103,0.221212,0.178769,-0.057035,0.061943,-0.053127,-0.075348,0.045824,0.249459,-0.049130,0.319157,-0.233827,0.340180,-0.105425,0.279899,0.340325
323677,-0.010997,0.016535,0.005805,-0.068111,-0.165179,-0.101512,0.066285,0.065608,0.154448,0.070167,-0.092703,-0.082877,-0.091329,-0.063593,0.043531,0.017323,-0.094919,-0.131858,0.002796,0.063187,-0.051685,0.119986,-0.037014,-0.022088,-0.006035,-0.260799,-0.041248,-0.178042,0.142401,-0.184560,-0.043109,-0.017713,-0.087619,0.060879,-0.230032,0.186962,0.091563,-0.060870,0.052805,-0.011616,-0.010654,0.063274,0.220897,-0.154373,0.278674,-0.311202,0.297055,-0.149099,0.264091,0.369875
373314,0.035924,0.035828,0.186396,-0.094431,-0.086268,-0.038274,0.110746,-0.007028,0.090328,0.034196,-0.051123,-0.023340,0.020720,-0.152546,0.132751,0.085502,0.023119,-0.025678,-0.078909,-0.007783,-0.060205,0.042894,-0.050876,-0.045032,0.016274,-0.236104,-0.030483,-0.193179,0.277730,-0.098813,-0.093852,-0.080276,0.095992,-0.014146,-0.163685,0.079796,0.252559,-0.031219,0.020363,-0.030432,-0.059076,0.067472,0.398671,0.049643,0.258437,-0.248212,0.293291,-0.056158,0.258801,0.307868
125052,-0.025693,0.041775,-0.073903,-0.062887,-0.113606,-0.153584,-0.045591,-0.000373,0.162972,0.152126,-0.216005,-0.002424,-0.050293,-0.018707,-0.011433,0.062666,0.016743,-0.021827,0.030474,0.101127,0.116179,-0.052300,-0.073418,0.081507,0.026450,-0.179454,0.027398,-0.050994,-0.093467,-0.090228,-0.268884,0.130806,-0.203775,-0.047169,0.039501,0.121228,-0.156113,0.203846,-0.144742,-0.227069,-0.136302,-0.134670,0.051679,-0.047069,0.122195,-0.273914,0.080534,-0.390714,-0.216532,0.357145
11638,-0.020516,-0.050878,0.014749,-0.102052,0.083700,-0.023408,-0.035419,-0.019749,0.022664,0.163357,-0.058118,-0.035594,-0.015146,-0.068962,0.051422,-0.087139,-0.086529,-0.059883,0.026026,0.141543,-0.043723,-0.089307,-0.079261,0.004163,-0.098189,-0.138604,0.090833,-0.146172,-0.037595,0.063543,-0.025139,0.029222,0.124998,-0.012011,-0.057185,0.362071,0.043749,-0.241820,-0.229710,0.084568,0.028053,-0.008574,0.162080,-0.084801,-0.069337,-0.150232,0.491177,-0.215653,0.168668,0.410321
45272,-0.075413,-0.133267,-0.066541,-0.124932,-0.073223,-0.000122,0.012215,-0.053159,0.207590,0.124091,-0.100154,-0.046472,-0.083628,-0.067556,-0.022274,0.047774,0.016575,-0.037285,0.019482,0.190325,-0.090213,0.082656,-0.115808,-0.045518,-0.141534,-0.129772,-0.110160,-0.226687,0.068233,-0.009525,-0.112899,0.143530,-0.006081,0.005629,-0.067662,0.442616,0.065246,-0.115992,-0.051720,-0.021564,-0.003567,0.000704,0.130574,-0.214868,0.124510,-0.283440,0.335167,-0.199408,0.181558,0.300681
375290,-0.048879,0.110209,0.008269,-0.157679,-0.033149,-0.068898,0.023800,0.016350,-0.103732,0.072061,-0.029104,-0.062348,-0.086922,-0.129802,0.027755,0.066005,-0.008711,-0.117065,-0.000849,-0.108405,0.167495,0.075553,-0.098440,-0.060917,0.048702,-0.277758,-0.102024,-0.253661,0.041170,-0.028993,-0.093688,-0.071103,-0.011154,-0.005021,-0.106416,-0.093437,0.247922,0.001647,-0.051406,0.035843,-0.132398,0.014490,0.250896,-0.113645,0.354038,-0.133140,0.164787,0.076077,0.438721,0.335568
38665,-0.058227,-0.086358,-0.043919,0.087510,-0.006050,-0.112288,-0.066327,-0.002282,0.033499,0.135764,-0.085579,-0.093497,-0.131587,0.011703,0.021896,0.081921,-0.146113,-0.042905,-0.072477,0.042150,-0.058077,0.168044,0.071559,0.113699,-0.035738,-0.173080,-0.009911,-0.092596,-0.037536,-0.012147,0.056726,-0.085401,-0.109143,-0.076211,-0.083044,0.081633,-0.441564,0.023932,-0.123902,-0.138884,-0.182853,0.231456,0.036988,-0.011291,0.164138,-0.068669,0.277117,-0.379370,-0.172239,0.372003
14623,-0.127196,-0.126390,-0.104166,0.060615,0.139600,-0.074170,-0.065050,0.064117,-0.045414,0.189408,-0.121479,-0.020990,-0.017632,-0.039695,0.090629,-0.050777,-0.101226,-0.073985,-0.041567,0.067376,-0.125793,0.084963,0.096445,0.037939,0.007501,-0.162665,0.029022,-0.099262,-0.036025,-0.076853,0.163737,-0.043401,0.065580,-0.195426,0.035046,0.224640,-0.102531,-0.156665,-0.194556,-0.046965,-0.153190,0.127934,-0.108040,-0.000392,0.055771,0.073411,0.477764,-0.261616,0.060718,0.442271
2312,-0.097078,-0.066363,-0.003829,0.026791,0.066885,-0.133509,0.094431,0.018716,-0.057761,0.178678,-0.089799,-0.018316,0.040037,-0.058362,0.044851,0.032823,-0.069383,0.073247,-0.085394,0.010541,-0.094714,0.089848,-0.011367,0.007855,-0.020044,-0.046542,-0.057064,-0.211892,0.153597,-0.202152,0.065616,-0.036254,0.012439,-0.118500,0.174918,0.267994,0.100481,-0.160115,-0.223189,-0.029734,-0.147931,0.106475,0.013888,0.155002,0.210953,-0.040832,0.449803,-0.166343,0.217036,0.403420
72431,-0.126927,-0.096819,0.010854,-0.048792,-0.090727,-0.116623,0.142270,0.007684,0.118812,0.084908,-0.092276,-0.037159,-0.017230,-0.104417,0.057839,0.044153,-0.003042,-0.080345,-0.086193,0.099100,-0.134165,0.134427,-0.031570,-0.016975,-0.061041,-0.147983,-0.053351,-0.214772,0.189037,-0.190547,0.059877,-0.002757,-0.033986,-0.044418,-0.112761,0.296741,0.144092,-0.009290,-0.054357,0.059922,-0.006095,0.087551,0.167922,-0.027808,0.299187,-0.217324,0.377730,-0.165632,0.242939,0.370165
76489,-0.171218,-0.117031,0.014321,-0.076374,0.007489,-0.076505,-0.022874,0.133215,0.069699,0.135279,-0.163900,0.013439,-0.112863,0.021739,-0.057791,0.079134,0.014500,-0.155640,-0.029297,0.091358,-0.089066,0.097071,-0.012688,-0.039309,-0.031589,-0.153721,0.013338,-0.267785,0.065801,-0.176813,-0.004014,-0.017382,-0.080039,-0.050016,-0.169463,0.234108,0.060282,-0.005078,-0.164791,0.158134,-0.016902,-0.060336,-0.011786,-0.092482,0.293015,-0.233087,0.360699,-0.225406,0.221279,0.371072
116977,-0.091322,-0.188848,0.029698,0.111556,-0.022843,-0.076727,-0.081618,-0.029540,0.093714,0.129058,-0.258726,0.033138,0.010608,-0.139122,-0.062035,0.107543,-0.052364,-0.009486,0.001524,0.149996,-0.055121,-0.069738,0.111375,-0.067334,-0.113505,-0.105204,0.111712,-0.256181,0.093103,-0.064339,0.067849,-0.081190,-0.126777,0.059732,-0.178132,0.384611,-0.006977,-0.136729,-0.090879,0.104483,0.033114,-0.068961,-0.240762,-0.079405,0.302267,-0.229839,0.143221,-0.154545,0.262711,0.243290
241251,-0.039947,0.020172,0.013287,-0.202532,-0.004538,-0.007842,0.106654,-0.008785,0.097992,0.202950,-0.054965,0.073797,-0.018593,-0.207470,0.070606,0.051182,-0.029127,-0.057141,0.056531,0.140525,-0.029087,0.065893,-0.111902,-0.054383,-0.135275,-0.167530,-0.074976,-0.273732,0.062590,0.031756,-0.028122,0.087439,0.082448,0.096933,-0.146005,0.302144,0.191351,-0.246273,-0.070261,-0.001522,-0.124559,-0.126619,0.191775,-0.108599,0.186098,-0.189297,0.371644,-0.097356,0.236116,0.249145
39180,-0.077644,-0.063304,-0.033453,-0.073159,0.056241,-0.132691,-0.057878,0.024565,0.038037,0.299465,-0.097370,-0.167408,-0.022599,0.035215,-0.044697,-0.051578,-0.029766,0.043410,-0.105889,0.054445,-0.104885,-0.063253,-0.070407,0.033256,-0.059417,0.027069,0.177803,-0.006629,-0.000817,0.177895,0.015940,-0.125814,-0.017379,-0.035992,-0.177068,0.286166,-0.180786,-0.137217,-0.244643,-0.037326,-0.122613,-0.140037,0.130592,-0.041185,-0.142113,-0.035805,0.405387,-0.285531,-0.072558,0.385309
10179,0.017181,-0.028525,-0.094666,0.114467,0.033023,-0.092137,-0.066763,0.019861,0.004817,0.089982,-0.049848,0.040362,-0.079853,-0.052958,0.107166,0.053974,-0.178763,0.045790,-0.062477,0.056544,-0.039710,0.171080,0.086222,0.030433,-0.014880,-0.081541,-0.021380,-0.137313,-0.094245,-0.150295,0.204300,0.002601,0.006154,-0.059759,0.118781,0.115651,-0.328321,0.088234,-0.141058,-0.034123,-0.148231,0.125430,-0.193627,0.127758,0.174078,-0.028796,0.306114,-0.374840,-0.057556,0.467885
74510,-0.065140,0.058605,0.090376,-0.068988,0.017622,-0.124464,0.025636,0.018415,-0.199346,0.056978,-0.103684,0.100063,-0.003515,-0.059527,-0.021087,0.052558,0.036738,-0.231155,0.119754,0.165579,0.065491,0.091917,-0.067527,-0.044505,-0.139186,-0.160692,-0.023779,-0.106579,0.024168,-0.038110,0.000690,-0.100187,0.023935,0.080865,-0.120939,0.132319,0.171430,-0.065115,-0.177010,0.255677,0.026664,-0.158824,0.054035,-0.124721,0.259249,-0.180122,0.344750,-0.071522,0.379800,0.353856
125263,-0.049639,0.041101,-0.046280,-0.042022,-0.102746,-0.124725,-0.116247,0.140560,0.262799,0.194652,-0.198328,-0.013143,0.060665,-0.095626,-0.009113,0.050456,-0.033805,0.030141,-0.031808,-0.015589,0.002043,0.055382,-0.081026,0.142026,0.017880,-0.128991,0.088592,-0.051934,-0.071667,0.033398,-0.170521,0.027996,-0.252253,-0.108277,-0.012855,0.198570,-0.171928,0.117649,-0.178520,-0.292484,-0.236893,0.005186,-0.002624,0.011320,0.064694,-0.257239,0.129678,-0.379768,-0.124780,0.308053
22597,0.001256,0.043230,-0.122943,-0.024860,-0.007642,-0.159671,-0.079881,0.111283,0.141532,0.152474,-0.099465,-0.003374,0.055746,0.083850,-0.128673,-0.035096,0.115939,0.008397,-0.003651,0.067582,-0.001360,0.130512,0.012835,0.080078,0.082913,-0.021228,-0.026764,-0.008788,-0.006013,0.248854,-0.116344,-0.096646,-0.084277,0.038684,0.003447,0.257553,-0.030881,0.138294,0.004477,-0.290676,-0.275661,-0.119766,0.045810,-0.222213,-0.135163,-0.146222,0.144028,-0.367316,-0.193153,0.410285
16471,-0.052352,0.003379,-0.029435,0.032278,0.036306,-0.118357,-0.056804,-0.012787,0.059064,0.218761,-0.068136,0.008091,-0.083753,0.020866,0.025787,0.034898,-0.140182,0.054660,-0.092696,0.052226,-0.039169,0.124267,0.033159,0.118065,0.002058,-0.158300,0.053436,-0.188253,-0.174458,0.040712,0.046749,-0.035030,-0.051673,0.076076,-0.013694,0.083779,-0.417442,0.090290,-0.202157,-0.043904,-0.167016,0.046643,-0.028919,-0.013548,0.075854,-0.119775,0.240984,-0.431475,-0.196180,0.414258
40920,-0.003974,-0.120124,0.004559,-0.055403,-0.267369,-0.162036,-0.054338,0.165570,0.136276,0.069920,-0.065923,-0.013793,-0.010573,0.036662,-0.005082,-0.079611,-0.051389,0.148667,0.016016,0.136834,0.132212,0.158165,0.046560,0.028591,0.016426,-0.147014,-0.001556,-0.124285,-0.100723,-0.091526,0.039891,-0.111029,-0.009618,0.058994,-0.008577,0.307201,-0.090317,0.227407,-0.000077,-0.163156,-0.127132,0.069660,-0.206112,-0.226971,-0.101908,-0.231081,0.094959,-0.384887,-0.096598,0.360237
9702,0.043196,0.024944,-0.012267,0.057322,-0.107470,-0.039266,-0.017551,-0.073677,0.017607,-0.104455,-0.011222,0.011155,0.070689,-0.114616,-0.026657,0.188359,0.001045,0.055382,-0.072282,-0.028027,0.000350,0.074571,-0.077303,0.028738,0.049208,-0.061862,0.160846,0.000908,0.077418,-0.186059,-0.099909,0.139897,-0.138122,0.041958,-0.072372,0.039097,-0.073775,-0.068099,-0.192902,-0.063524,-0.059047,0.067076,0.145138,0.413691,0.007089,-0.270957,0.166225,-0.307965,-0.028644,0.556636
30315,-0.021024,-0.050878,-0.117677,0.065256,0.011761,-0.044630,-0.033124,0.083657,-0.007014,0.176605,0.013216,0.050245,-0.031210,-0.104467,0.107614,0.156235,-0.077080,0.025680,0.020174,-0.009533,0.001278,0.125824,0.155441,0.011971,-0.005827,-0.143233,-0.034458,-0.141722,-0.088010,0.051622,0.039861,0.032890,-0.259804,0.145186,0.113809,0.164359,-0.329659,-0.081783,-0.143429,-0.145179,-0.228407,0.042702,-0.158808,0.165969,0.158123,-0.120439,0.240759,-0.375379,-0.080974,0.383963
13937,0.000134,-0.061272,-0.039042,0.070388,-0.020455,-0.040869,-0.045498,0.059806,0.061920,0.166055,-0.054882,0.012537,-0.024049,-0.118789,0.081704,0.149296,-0.073923,0.040568,-0.012903,-0.007052,0.047953,0.051145,0.122259,0.038715,0.064243,-0.182856,0.029635,-0.195669,-0.044995,0.033513,-0.069496,0.036361,-0.231067,0.110097,0.014278,0.119484,-0.262150,0.017325,-0.176577,-0.174605,-0.181309,0.111818,-0.087726,0.103436,0.143463,-0.276126,0.227731,-0.421783,-0.074244,0.427234
29426,-0.121575,-0.127398,-0.071775,0.114145,-0.108771,-0.088399,0.005846,0.059783,0.042455,0.135219,-0.037443,0.076271,0.084376,-0.128867,-0.022723,0.239717,0.012310,0.089713,-0.032028,-0.014415,-0.058991,0.069568,0.181674,-0.052768,-0.007199,-0.035138,-0.051789,-0.240318,0.130463,-0.091990,0.029351,0.023441,-0.222594,0.084770,0.108971,0.296399,-0.011401,-0.102576,-0.138431,-0.032151,-0.126182,-0.018312,-0.155441,0.182700,0.262347,-0.214775,0.281633,-0.244465,0.179063,0.359414
35169,-0.153263,-0.085900,0.001201,-0.092740,0.135934,-0.096843,0.021174,0.130482,0.004475,0.219252,-0.138938,0.080028,-0.053326,-0.034841,-0.091995,-0.032643,-0.021157,-0.115665,-0.050285,0.052436,-0.120721,0.032943,-0.027724,0.026442,0.040129,-0.117171,0.092661,-0.291486,0.083170,-0.108412,0.021236,0.076174,-0.006780,-0.107190,-0.055711,0.200149,0.229395,-0.177802,-0.228473,0.097596,-0.147842,-0.109114,-0.063542,-0.129985,0.209741,-0.052192,0.434904,-0.114693,0.259451,0.293405
67911,-0.174637,-0.069632,0.100703,0.006120,0.004376,-0.104967,-0.085509,0.044866,0.033691,0.153547,-0.151089,0.040924,0.038990,-0.018948,-0.089737,0.149200,-0.019945,-0.065584,0.041176,0.070649,-0.053868,0.065344,0.013355,-0.052939,-0.158492,-0.185141,0.030129,-0.308696,0.024467,-0.182033,-0.090447,-0.041883,-0.077541,0.066619,-0.078591,0.345011,0.097473,-0.077611,-0.223567,0.147274,-0.010545,-0.113228,0.061346,0.039864,0.200352,-0.256927,0.344999,-0.181551,0.222455,0.288334
80304,-0.097768,-0.050438,0.055253,0.012971,-0.034564,-0.082573,-0.077461,0.069499,0.083137,0.077332,-0.210119,0.045433,-0.120730,0.011734,-0.098119,0.087167,-0.015433,-0.039663,0.005536,0.052285,-0.038533,0.072220,0.098036,-0.067382,-0.104284,-0.143562,0.034138,-0.213737,0.078780,-0.208779,-0.072984,-0.027228,-0.098359,0.007600,-0.178798,0.288568,0.040396,0.008788,-0.055727,0.119892,0.055120,-0.049239,-0.111602,-0.032734,0.281881,-0.345333,0.265181,-0.250822,0.261018,0.389792
21525,-0.031482,-0.024086,-0.059477,0.066314,-0.140921,-0.064601,0.000531,-0.037609,0.077990,-0.005015,-0.117053,-0.095924,0.104670,0.020325,-0.034023,0.019730,-0.106833,-0.017465,0.032328,0.055934,0.125699,-0.009898,-0.031815,0.016544,0.084222,-0.238580,0.139954,-0.111550,-0.029156,-0.086551,-0.151126,0.021885,-0.291447,0.085030,-0.067493,0.246051,-0.108642,-0.022599,-0.224789,-0.047668,0.038423,0.146866,0.011549,0.146477,-0.042456,-0.332321,0.228595,-0.356667,0.019489,0.450817
146198,0.009972,0.023646,0.116341,-0.029578,-0.109606,-0.116874,0.093627,0.064257,0.049084,0.082590,-0.090110,-0.010808,0.044121,-0.177185,0.029506,0.131897,-0.003628,-0.044489,-0.063046,0.067032,-0.027463,0.045575,0.058949,-0.053685,-0.045277,-0.209817,-0.038483,-0.224331,0.281606,-0.115923,-0.007305,-0.107323,-0.041853,0.099759,-0.131264,0.207820,0.215074,0.022186,-0.033961,0.023217,-0.056587,-0.033074,0.177655,0.110237,0.335947,-0.275788,0.294662,-0.108171,0.309924,0.321522
15237,0.002571,-0.139715,-0.053733,-0.013912,-0.119285,-0.042812,-0.130285,0.165473,0.203698,0.043339,0.000119,-0.056673,-0.026529,0.034672,0.024899,-0.162989,-0.095091,-0.026101,0.019151,0.151151,0.017503,0.012857,0.053775,0.120214,0.106577,-0.167604,0.015531,-0.071470,-0.063147,0.062952,-0.081029,-0.018692,-0.030495,-0.025988,-0.016639,0.276899,-0.114842,0.130985,-0.000070,-0.195139,-0.031581,0.267183,0.028508,-0.288001,-0.104086,-0.264374,0.187432,-0.382599,-0.086470,0.397549
35032,-0.005824,-0.082443,-0.161095,0.007239,-0.091070,-0.032395,-0.047359,0.100203,0.280687,0.055770,-0.105611,-0.078380,-0.270688,0.029985,-0.111060,-0.046276,-0.027244,0.009597,0.070964,0.083552,0.123111,0.063346,0.067824,0.062570,0.026764,-0.210552,-0.057424,-0.165867,0.058994,0.021570,-0.225822,0.052933,-0.182404,-0.092201,-0.076420,0.215861,-0.076271,0.056554,0.000057,-0.158584,-0.059629,0.170816,-0.164145,-0.292371,0.177316,-0.285708,0.140256,-0.300291,0.054410,0.290095
34563,-0.094578,-0.104745,0.030668,-0.158349,0.079782,-0.055932,0.097544,0.037928,0.049173,0.155209,-0.083179,-0.075254,-0.091492,-0.000154,0.142996,0.028618,0.006702,-0.096070,-0.031615,0.229081,-0.108274,0.077202,-0.166941,-0.024516,-0.017522,-0.148134,-0.034983,-0.318289,0.115335,-0.034364,0.028402,0.039949,0.017102,-0.097287,-0.093478,0.311761,0.098513,-0.134228,-0.160112,0.012065,-0.058092,0.029753,0.190248,-0.101671,0.204128,-0.173044,0.438891,-0.151206,0.176232,0.276003
35688,-0.134705,-0.055297,-0.032180,-0.149076,0.128964,-0.069813,0.176997,-0.048061,-0.013717,0.122813,-0.081877,-0.000563,-0.091941,0.030042,0.001895,0.033001,0.072191,-0.106096,0.128885,0.292707,-0.035773,0.119279,-0.171074,-0.081150,-0.022265,-0.091199,-0.007054,-0.171925,0.087401,0.052019,-0.072690,0.075417,0.058771,-0.041430,-0.060479,0.221575,0.144789,-0.227128,-0.175717,0.121557,0.007902,-0.153358,0.043395,-0.169986,0.167884,-0.142100,0.437180,-0.099664,0.228532,0.325527
126509,-0.142980,-0.070799,-0.085033,-0.011963,-0.012427,0.016141,0.007123,-0.110549,0.237218,0.130408,-0.018540,-0.006422,-0.124324,-0.080596,0.063010,0.093868,-0.040825,-0.104376,-0.053356,0.230685,-0.119269,0.161290,-0.096050,0.055183,-0.082548,-0.070316,-0.155045,-0.218573,0.116169,-0.158211,0.128028,-0.029253,0.037341,-0.121148,-0.011021,0.281207,-0.029124,0.027672,-0.035201,-0.023774,-0.103018,0.111436,0.115861,-0.101972,0.278991,-0.146603,0.342111,-0.218744,0.155385,0.389494
